15/12/2020 19:11:22.783,1100970,TILEBOX @320F57,32674,A5FF46021A02,-91,582,538
15/12/2020 19:11:22.808,1100993,TILEBOX @320F57,32677,7BFF5B02D301,-133,603,467
15/12/2020 19:11:22.863,1101047,TILEBOX @320F57,32679,58FF6C028D01,-168,620,397
15/12/2020 19:11:22.883,1101069,TILEBOX @320F57,32681,0BFFA8024D01,-245,680,333
15/12/2020 19:11:22.883,1101070,TILEBOX @320F57,32684,96FE07031201,-362,775,274
15/12/2020 19:11:22.883,1101070,TILEBOX @320F57,32686,20FE7103D500,-480,881,213
15/12/2020 19:11:22.909,1101092,TILEBOX @320F57,32689,6BFDA8039700,-661,936,151
15/12/2020 19:11:22.929,1101113,TILEBOX @320F57,32691,DAFCE2035200,-806,994,82
15/12/2020 19:11:22.950,1101134,TILEBOX @320F57,32693,1DFD3E040E00,-739,1086,14
15/12/2020 19:11:22.971,1101156,TILEBOX @320F57,32696,5EFD2B04F0FF,-674,1067,-16
15/12/2020 19:11:22.992,1101176,TILEBOX @320F57,32698,08FDE203C5FF,-760,994,-59
15/12/2020 19:11:23.012,1101196,TILEBOX @320F57,32700,BEFCAF0388FF,-834,943,-120
15/12/2020 19:11:23.033,1101217,TILEBOX @320F57,32703,BAFC52036FFF,-838,850,-145
15/12/2020 19:11:23.054,1101238,TILEBOX @320F57,32708,36FD9302C6FE,-714,659,-314
15/12/2020 19:11:23.054,1101238,TILEBOX @320F57,32705,EEFCE2022BFF,-786,738,-213
15/12/2020 19:11:23.075,1101259,TILEBOX @320F57,32712,51FD3A02CFFE,-687,570,-305
15/12/2020 19:11:23.075,1101260,TILEBOX @320F57,32710,5DFD6002B1FE,-675,608,-335
15/12/2020 19:11:23.103,1101287,TILEBOX @320F57,32715,72FD2E02BEFE,-654,558,-322
15/12/2020 19:11:23.133,1101317,TILEBOX @320F57,32717,97FD4402ADFE,-617,580,-339
15/12/2020 19:11:23.154,1101338,TILEBOX @320F57,32719,86FD5B02BDFE,-634,603,-323
15/12/2020 19:11:23.176,1101360,TILEBOX @320F57,32722,72FD5902B9FE,-654,601,-327
15/12/2020 19:11:23.223,1101407,TILEBOX @320F57,32724,46FD4602AFFE,-698,582,-337
15/12/2020 19:11:23.243,1101427,TILEBOX @320F57,32729,27FD31027FFE,-729,561,-385
15/12/2020 19:11:23.243,1101427,TILEBOX @320F57,32731,2DFD270241FE,-723,551,-447
15/12/2020 19:11:23.243,1101428,TILEBOX @320F57,32727,46FD4602AFFE,-698,582,-337
15/12/2020 19:11:23.283,1101467,TILEBOX @320F57,32734,07FD230246FE,-761,547,-442
15/12/2020 19:11:23.304,1101487,TILEBOX @320F57,32739,AFFC41024BFE,-849,577,-437
15/12/2020 19:11:23.303,1101488,TILEBOX @320F57,32736,CCFC2A024BFE,-820,554,-437
15/12/2020 19:11:23.325,1101508,TILEBOX @320F57,32743,D7FC4D021AFE,-809,589,-486
15/12/2020 19:11:23.324,1101509,TILEBOX @320F57,32741,A8FC54024FFE,-856,596,-433
15/12/2020 19:11:23.345,1101529,TILEBOX @320F57,32746,37FD3E02D6FD,-713,574,-554
15/12/2020 19:11:23.373,1101557,TILEBOX @320F57,32748,A0FD3102CBFD,-608,561,-565
15/12/2020 19:11:23.403,1101587,TILEBOX @320F57,32753,DDFD490268FD,-547,585,-664
15/12/2020 19:11:23.403,1101587,TILEBOX @320F57,32750,DEFD3402CCFD,-546,564,-564
15/12/2020 19:11:23.433,1101617,TILEBOX @320F57,32755,FDFD7E02CFFC,-515,638,-817
15/12/2020 19:11:23.454,1101637,TILEBOX @320F57,32758,4AFE950298FC,-438,661,-872
15/12/2020 19:11:23.475,1101658,TILEBOX @320F57,32762,1BFE2402B7FC,-485,548,-841
15/12/2020 19:11:23.475,1101659,TILEBOX @320F57,32760,57FE6802A8FC,-425,616,-856
15/12/2020 19:11:23.496,1101679,TILEBOX @320F57,32765,0DFEE501B3FC,-499,485,-845
15/12/2020 19:11:23.523,1101707,TILEBOX @320F57,32767,34FEBD01A2FC,-460,445,-862
15/12/2020 19:11:23.523,1101708,TILEBOX @320F57,32769,73FE97015EFC,-397,407,-930
15/12/2020 19:11:23.553,1101737,TILEBOX @320F57,32772,A9FE7E0146FC,-343,382,-954
15/12/2020 19:11:23.583,1101767,TILEBOX @320F57,32774,CEFE650177FC,-306,357,-905
15/12/2020 19:11:23.604,1101788,TILEBOX @320F57,32776,26FF4801BBFC,-218,328,-837
15/12/2020 19:11:23.625,1101809,TILEBOX @320F57,32781,59FF6C011FFD,-167,364,-737
15/12/2020 19:11:23.625,1101809,TILEBOX @320F57,32779,59FF6C011FFD,-167,364,-737
15/12/2020 19:11:23.646,1101829,TILEBOX @320F57,32784,1BFFC70130FD,-229,455,-720
15/12/2020 19:11:23.673,1101857,TILEBOX @320F57,32786,E5FE090241FD,-283,521,-703
15/12/2020 19:11:23.673,1101857,TILEBOX @320F57,32788,2DFF1A0250FD,-211,538,-688
15/12/2020 19:11:23.703,1101887,TILEBOX @320F57,32791,65FF0D0246FD,-155,525,-698
15/12/2020 19:11:23.763,1101947,TILEBOX @320F57,32793,A4FF13027FFD,-92,531,-641
15/12/2020 19:11:23.783,1101967,TILEBOX @320F57,32798,BEFF5D02DBFD,-66,605,-549
15/12/2020 19:11:23.783,1101970,TILEBOX @320F57,32795,DDFF3002B7FD,-35,560,-585
15/12/2020 19:11:23.783,1101970,TILEBOX @320F57,32800,87FF8C02DCFD,-121,652,-548
15/12/2020 19:11:23.804,1101988,TILEBOX @320F57,32803,E1FFB3027FFD,-31,691,-641
15/12/2020 19:11:23.824,1102008,TILEBOX @320F57,32807,4700140330FD,71,788,-720
15/12/2020 19:11:23.824,1102008,TILEBOX @320F57,32805,8F00E90231FD,143,745,-719
15/12/2020 19:11:23.853,1102037,TILEBOX @320F57,32810,F6FF02030DFD,-10,770,-755
15/12/2020 19:11:23.883,1102067,TILEBOX @320F57,32812,0100D9021CFD,1,729,-740
15/12/2020 19:11:23.903,1102087,TILEBOX @320F57,32814,2700D30251FD,39,723,-687
15/12/2020 19:11:23.924,1102108,TILEBOX @320F57,32819,1200000370FD,18,768,-656
15/12/2020 19:11:23.924,1102108,TILEBOX @320F57,32817,5300E80267FD,83,744,-665
15/12/2020 19:11:23.946,1102130,TILEBOX @320F57,32822,D4FF080347FD,-44,776,-697
15/12/2020 19:11:23.973,1102158,TILEBOX @320F57,32824,56FF1D0336FD,-170,797,-714
15/12/2020 19:11:23.995,1102179,TILEBOX @320F57,32826,3DFF160349FD,-195,790,-695
15/12/2020 19:11:24.016,1102200,TILEBOX @320F57,32829,77FFF4027FFD,-137,756,-641
15/12/2020 19:11:24.060,1102244,TILEBOX @320F57,32831,62FFD602B3FD,-158,726,-589
15/12/2020 19:11:24.060,1102245,TILEBOX @320F57,32833,5EFFB402C5FD,-162,692,-571
15/12/2020 19:11:24.095,1102279,TILEBOX @320F57,32836,5EFFB402C5FD,-162,692,-571
15/12/2020 19:11:24.116,1102300,TILEBOX @320F57,32841,7CFF8002EBFD,-132,640,-533
15/12/2020 19:11:24.116,1102300,TILEBOX @320F57,32838,80FF9102DAFD,-128,657,-550
15/12/2020 19:11:24.153,1102337,TILEBOX @320F57,32843,8DFF8A02E6FD,-115,650,-538
15/12/2020 19:11:24.174,1102358,TILEBOX @320F57,32845,F1FF9702A6FD,-15,663,-602
15/12/2020 19:11:24.174,1102358,TILEBOX @320F57,32848,2A00AF025BFD,42,687,-677
15/12/2020 19:11:24.174,1102358,TILEBOX @320F57,32850,6700D1022BFD,103,721,-725
15/12/2020 19:11:24.213,1102397,TILEBOX @320F57,32852,5200EB02EFFC,82,747,-785
15/12/2020 19:11:24.243,1102427,TILEBOX @320F57,32855,F7FF0603B0FC,-9,774,-848
15/12/2020 19:11:24.263,1102447,TILEBOX @320F57,32860,B0FF4003CDFC,-80,832,-819
15/12/2020 19:11:24.263,1102447,TILEBOX @320F57,32857,CEFF290394FC,-50,809,-876
15/12/2020 19:11:24.285,1102469,TILEBOX @320F57,32864,99FF2E0389FD,-103,814,-631
15/12/2020 19:11:24.285,1102469,TILEBOX @320F57,32862,84FF3E0346FD,-124,830,-698
15/12/2020 19:11:24.305,1102490,TILEBOX @320F57,32867,E4FF050359FD,-28,773,-679
15/12/2020 19:11:24.305,1102490,TILEBOX @320F57,32869,2100CF0226FD,33,719,-730
15/12/2020 19:11:24.363,1102547,TILEBOX @320F57,32871,4100D00208FD,65,720,-760
15/12/2020 19:11:24.384,1102569,TILEBOX @320F57,32876,0F000A03F8FC,15,778,-776
15/12/2020 19:11:24.384,1102570,TILEBOX @320F57,32874,3700F402DFFC,55,756,-801
15/12/2020 19:11:24.405,1102589,TILEBOX @320F57,32878,030004032CFD,3,772,-724
15/12/2020 19:11:24.426,1102610,TILEBOX @320F57,32881,FEFFEE025DFD,-2,750,-675
15/12/2020 19:11:24.426,1102610,TILEBOX @320F57,32883,C1FFDB027AFD,-63,731,-646
15/12/2020 19:11:24.453,1102637,TILEBOX @320F57,32888,4700E7027FFD,71,743,-641
15/12/2020 19:11:24.453,1102641,TILEBOX @320F57,32886,EBFFD30260FD,-21,723,-672
15/12/2020 19:11:24.483,1102667,TILEBOX @320F57,32890,4700E7027FFD,71,743,-641
15/12/2020 19:11:24.513,1102697,TILEBOX @320F57,32893,4000E302DBFD,64,739,-549
15/12/2020 19:11:24.513,1102697,TILEBOX @320F57,32895,2800BD021BFE,40,701,-485
15/12/2020 19:11:24.543,1102727,TILEBOX @320F57,32897,0800BC02F5FD,8,700,-523
15/12/2020 19:11:24.603,1102787,TILEBOX @320F57,32900,0000CA025AFD,0,714,-678
15/12/2020 19:11:24.624,1102807,TILEBOX @320F57,32902,BBFFD102C8FC,-69,721,-824
15/12/2020 19:11:24.624,1102808,TILEBOX @320F57,32907,2F00CE02A0FC,47,718,-864
15/12/2020 19:11:24.624,1102808,TILEBOX @320F57,32904,A8FFDE0286FC,-88,734,-890
15/12/2020 19:11:24.644,1102828,TILEBOX @320F57,32909,CF00B402F5FC,207,692,-779
15/12/2020 19:11:24.666,1102850,TILEBOX @320F57,32914,C0006402B3FD,192,612,-589
15/12/2020 19:11:24.666,1102850,TILEBOX @320F57,32911,270188024CFD,295,648,-692
15/12/2020 19:11:24.723,1102907,TILEBOX @320F57,32916,E1006A02D2FD,225,618,-558
15/12/2020 19:11:24.743,1102927,TILEBOX @320F57,32919,F3007502FEFD,243,629,-514
15/12/2020 19:11:24.743,1102928,TILEBOX @320F57,32921,1E00810278FE,30,641,-392
15/12/2020 19:11:24.783,1102967,TILEBOX @320F57,32926,75FF7C0382FD,-139,892,-638
15/12/2020 19:11:24.783,1102968,TILEBOX @320F57,32923,1F00F80229FE,31,760,-471
15/12/2020 19:11:24.803,1102987,TILEBOX @320F57,32928,3FFFBA0357FD,-193,954,-681
15/12/2020 19:11:24.825,1103008,TILEBOX @320F57,32933,B9006304D9FD,185,1123,-551
15/12/2020 19:11:24.824,1103009,TILEBOX @320F57,32930,DD003A04CCFD,221,1082,-564
15/12/2020 19:11:24.846,1103029,TILEBOX @320F57,32935,91FFFF03A9FD,-111,1023,-599
15/12/2020 19:11:24.874,1103057,TILEBOX @320F57,32940,0901F60134FE,265,502,-460
15/12/2020 19:11:24.873,1103058,TILEBOX @320F57,32937,5500F302D4FD,85,755,-556
15/12/2020 19:11:24.903,1103087,TILEBOX @320F57,32942,9E005102B4FE,158,593,-332
15/12/2020 19:11:24.924,1103108,TILEBOX @320F57,32945,9E005102B4FE,158,593,-332
15/12/2020 19:11:24.946,1103130,TILEBOX @320F57,32947,58001B036DFE,88,795,-403
15/12/2020 19:11:24.968,1103152,TILEBOX @320F57,32949,36005E03CDFD,54,862,-563
15/12/2020 19:11:24.968,1103153,TILEBOX @320F57,32952,6F006903A1FD,111,873,-607
15/12/2020 19:11:24.993,1103177,TILEBOX @320F57,32954,9B005C03B4FD,155,860,-588
15/12/2020 19:11:25.023,1103207,TILEBOX @320F57,32957,82005003E7FD,130,848,-537
15/12/2020 19:11:25.023,1103208,TILEBOX @320F57,32959,6F004D0322FE,111,845,-478
15/12/2020 19:11:25.053,1103237,TILEBOX @320F57,32961,7A002F0306FE,122,815,-506
15/12/2020 19:11:25.054,1103238,TILEBOX @320F57,32964,87002803EBFD,135,808,-533
15/12/2020 19:11:25.083,1103267,TILEBOX @320F57,32966,57004A03FCFD,87,842,-516
15/12/2020 19:11:25.143,1103327,TILEBOX @320F57,32968,210068033EFE,33,872,-450
15/12/2020 19:11:25.143,1103328,TILEBOX @320F57,32971,120078036CFE,18,888,-404
15/12/2020 19:11:25.164,1103347,TILEBOX @320F57,32973,2C007D0358FE,44,893,-424
15/12/2020 19:11:25.164,1103351,TILEBOX @320F57,32975,4F002C03B2FE,79,812,-334
15/12/2020 19:11:25.186,1103370,TILEBOX @320F57,32978,0F007C0325FF,15,892,-219
15/12/2020 19:11:25.263,1103447,TILEBOX @320F57,32980,D1FFF6031AFF,-47,1014,-230
15/12/2020 19:11:25.263,1103448,TILEBOX @320F57,32983,0100AA0359FE,1,938,-423
15/12/2020 19:11:25.284,1103468,TILEBOX @320F57,32987,5000B4037CFE,80,948,-388
15/12/2020 19:11:25.284,1103470,TILEBOX @320F57,32990,B5FF4A0316FF,-75,842,-234
15/12/2020 19:11:25.284,1103470,TILEBOX @320F57,32985,6400D903E2FD,100,985,-542
15/12/2020 19:11:25.304,1103488,TILEBOX @320F57,32994,A70004042FFE,167,1028,-465
15/12/2020 19:11:25.304,1103489,TILEBOX @320F57,32992,3200BF03AEFE,50,959,-338
15/12/2020 19:11:25.325,1103509,TILEBOX @320F57,32997,2500ED0329FE,37,1005,-471
15/12/2020 19:11:25.383,1103567,TILEBOX @320F57,32999,2500ED0329FE,37,1005,-471
15/12/2020 19:11:25.413,1103597,TILEBOX @320F57,33002,FEFFA20333FE,-2,930,-461
15/12/2020 19:11:25.473,1103657,TILEBOX @320F57,33004,3700A6033BFE,55,934,-453
15/12/2020 19:11:25.473,1103658,TILEBOX @320F57,33006,8300E80330FE,131,1000,-464
15/12/2020 19:11:25.493,1103677,TILEBOX @320F57,33009,A0000303CEFD,160,771,-562
15/12/2020 19:11:25.494,1103678,TILEBOX @320F57,33014,070026028DFC,7,550,-883
15/12/2020 19:11:25.494,1103678,TILEBOX @320F57,33016,D3FF050225FC,-45,517,-987
15/12/2020 19:11:25.494,1103679,TILEBOX @320F57,33011,400028025DFD,64,552,-675
15/12/2020 19:11:25.515,1103699,TILEBOX @320F57,33018,0A00500239FD,10,592,-711
15/12/2020 19:11:25.515,1103699,TILEBOX @320F57,33021,FE005903B7FE,254,857,-329
15/12/2020 19:11:25.536,1103720,TILEBOX @320F57,33023,DB002B04BDFE,219,1067,-323
15/12/2020 19:11:25.563,1103747,TILEBOX @320F57,33025,1900360460FD,25,1078,-672
15/12/2020 19:11:25.584,1103770,TILEBOX @320F57,33028,E4FF83038EFD,-28,899,-626
15/12/2020 19:11:25.623,1103807,TILEBOX @320F57,33030,040052033EFF,4,850,-194
15/12/2020 19:11:25.623,1103808,TILEBOX @320F57,33033,DFFF8B03A0FF,-33,907,-96
15/12/2020 19:11:25.643,1103827,TILEBOX @320F57,33035,0A00A10389FE,10,929,-375
15/12/2020 19:11:25.664,1103848,TILEBOX @320F57,33037,4500C40386FD,69,964,-634
15/12/2020 19:11:25.685,1103869,TILEBOX @320F57,33040,2B0086038DFD,43,902,-627
15/12/2020 19:11:25.743,1103927,TILEBOX @320F57,33042,D2FFE50396FF,-46,997,-106
15/12/2020 19:11:25.763,1103948,TILEBOX @320F57,33047,EB006A0540FF,235,1386,-192
15/12/2020 19:11:25.764,1103948,TILEBOX @320F57,33049,7400210432FE,116,1057,-462
15/12/2020 19:11:25.764,1103948,TILEBOX @320F57,33051,29008E03B4FE,41,910,-332
15/12/2020 19:11:25.763,1103949,TILEBOX @320F57,33044,35006605E100,53,1382,225
15/12/2020 19:11:25.785,1103969,TILEBOX @320F57,33054,29008E03B4FE,41,910,-332
15/12/2020 19:11:25.833,1104017,TILEBOX @320F57,33056,090046033EFF,9,838,-194
15/12/2020 19:11:25.853,1104037,TILEBOX @320F57,33059,0600DE0239FF,6,734,-199
15/12/2020 19:11:25.853,1104038,TILEBOX @320F57,33063,1A007B0366FE,26,891,-410
15/12/2020 19:11:25.853,1104038,TILEBOX @320F57,33061,E5FF0103E9FE,-27,769,-279
15/12/2020 19:11:25.874,1104058,TILEBOX @320F57,33066,50007B03BAFD,80,891,-582
15/12/2020 19:11:25.895,1104079,TILEBOX @320F57,33070,210064039FFE,33,868,-353
15/12/2020 19:11:25.895,1104079,TILEBOX @320F57,33068,18008D0312FE,24,909,-494
15/12/2020 19:11:25.923,1104107,TILEBOX @320F57,33073,20004403F6FE,32,836,-266
15/12/2020 19:11:25.953,1104137,TILEBOX @320F57,33075,42008803DCFE,66,904,-292
15/12/2020 19:11:25.954,1104138,TILEBOX @320F57,33078,5900C20321FE,89,962,-479
15/12/2020 19:11:25.983,1104167,TILEBOX @320F57,33080,5E00A30321FE,94,931,-479
15/12/2020 19:11:26.005,1104189,TILEBOX @320F57,33082,39008A03C2FE,57,906,-318
15/12/2020 19:11:26.025,1104209,TILEBOX @320F57,33085,49008B03B1FE,73,907,-335
15/12/2020 19:11:26.046,1104230,TILEBOX @320F57,33089,5C00B103CCFD,92,945,-564
15/12/2020 19:11:26.046,1104230,TILEBOX @320F57,33087,5C0085034EFE,92,901,-434
15/12/2020 19:11:26.074,1104257,TILEBOX @320F57,33092,6D00AE03FBFD,109,942,-517
15/12/2020 19:11:26.103,1104287,TILEBOX @320F57,33094,3E008A035BFE,62,906,-421
15/12/2020 19:11:26.104,1104288,TILEBOX @320F57,33097,3600960303FE,54,918,-509
15/12/2020 19:11:26.193,1104377,TILEBOX @320F57,33099,5B00AF03CAFD,91,943,-566
15/12/2020 19:11:26.213,1104397,TILEBOX @320F57,33104,1B00970349FF,27,919,-183
15/12/2020 19:11:26.213,1104398,TILEBOX @320F57,33106,08009A0325FF,8,922,-219
15/12/2020 19:11:26.213,1104398,TILEBOX @320F57,33101,5C00A20387FE,92,930,-377
15/12/2020 19:11:26.234,1104418,TILEBOX @320F57,33111,3B008803B3FE,59,904,-333
15/12/2020 19:11:26.234,1104420,TILEBOX @320F57,33108,08009A0325FF,8,922,-219
15/12/2020 19:11:26.256,1104440,TILEBOX @320F57,33116,4700CB03DFFE,71,971,-289
15/12/2020 19:11:26.256,1104440,TILEBOX @320F57,33113,5400A00378FE,84,928,-392
15/12/2020 19:11:26.283,1104467,TILEBOX @320F57,33118,4900A603EFFE,73,934,-273
15/12/2020 19:11:26.303,1104487,TILEBOX @320F57,33120,5C009403C4FE,92,916,-316
15/12/2020 19:11:26.324,1104508,TILEBOX @320F57,33123,5E0085039DFE,94,901,-355
15/12/2020 19:11:26.345,1104529,TILEBOX @320F57,33127,530088035FFE,83,904,-417
15/12/2020 19:11:26.345,1104529,TILEBOX @320F57,33125,640077035EFE,100,887,-418
15/12/2020 19:11:26.374,1104557,TILEBOX @320F57,33130,5100AD03ABFE,81,941,-341
15/12/2020 19:11:26.463,1104647,TILEBOX @320F57,33132,4200D403EFFE,66,980,-273
15/12/2020 19:11:26.483,1104667,TILEBOX @320F57,33137,3500D803DDFE,53,984,-291
15/12/2020 19:11:26.483,1104668,TILEBOX @320F57,33139,6100D903C9FE,97,985,-311
15/12/2020 19:11:26.483,1104670,TILEBOX @320F57,33135,1900CD03E3FE,25,973,-285
15/12/2020 19:11:26.504,1104688,TILEBOX @320F57,33144,8D005F0489FE,141,1119,-375
15/12/2020 19:11:26.504,1104689,TILEBOX @320F57,33146,DB003A0436FE,219,1082,-458
15/12/2020 19:11:26.504,1104689,TILEBOX @320F57,33142,60002104BAFE,96,1057,-326
15/12/2020 19:11:26.525,1104709,TILEBOX @320F57,33149,EF00B6044CFE,239,1206,-436
15/12/2020 19:11:26.554,1104738,TILEBOX @320F57,33153,9C00BE04C6FE,156,1214,-314
15/12/2020 19:11:26.553,1104738,TILEBOX @320F57,33151,C7000305AAFE,199,1283,-342
15/12/2020 19:11:26.583,1104767,TILEBOX @320F57,33156,87008204BFFE,135,1154,-321
15/12/2020 19:11:26.604,1104788,TILEBOX @320F57,33158,8A002A049BFE,138,1066,-357
15/12/2020 19:11:26.624,1104808,TILEBOX @320F57,33161,A100B30316FF,161,947,-234
15/12/2020 19:11:26.645,1104829,TILEBOX @320F57,33165,72003703C0FF,114,823,-64
15/12/2020 19:11:26.645,1104829,TILEBOX @320F57,33163,A100B30316FF,161,947,-234
15/12/2020 19:11:26.674,1104857,TILEBOX @320F57,33168,3700E3027EFF,55,739,-130
15/12/2020 19:11:26.703,1104887,TILEBOX @320F57,33170,25007502CDFE,37,629,-307
15/12/2020 19:11:26.724,1104907,TILEBOX @320F57,33172,6A00610273FE,106,609,-397
15/12/2020 19:11:26.744,1104928,TILEBOX @320F57,33177,1C00A5020D00,28,677,13
15/12/2020 19:11:26.744,1104929,TILEBOX @320F57,33175,AF00830232FF,175,643,-206
15/12/2020 19:11:26.766,1104950,TILEBOX @320F57,33179,E5FFEE022F00,-27,750,47
15/12/2020 19:11:26.793,1104977,TILEBOX @320F57,33182,65005703C1FF,101,855,-63
15/12/2020 19:11:26.813,1104997,TILEBOX @320F57,33184,BF00A00305FF,191,928,-251
15/12/2020 19:11:26.834,1105020,TILEBOX @320F57,33186,C500F80369FF,197,1016,-151
15/12/2020 19:11:26.855,1105039,TILEBOX @320F57,33191,35001704FBFF,53,1047,-5
15/12/2020 19:11:26.855,1105040,TILEBOX @320F57,33189,850040041600,133,1088,22
15/12/2020 19:11:26.883,1105067,TILEBOX @320F57,33194,3F0023045DFF,63,1059,-163
15/12/2020 19:11:26.904,1105088,TILEBOX @320F57,33196,8E00450458FF,142,1093,-168
15/12/2020 19:11:26.925,1105108,TILEBOX @320F57,33198,98001904FDFF,152,1049,-3
15/12/2020 19:11:26.945,1105129,TILEBOX @320F57,33203,1F00DB03B1FF,31,987,-79
15/12/2020 19:11:26.945,1105129,TILEBOX @320F57,33201,3E00CF031900,62,975,25
15/12/2020 19:11:27.003,1105187,TILEBOX @320F57,33205,70000B0490FF,112,1035,-112
15/12/2020 19:11:27.003,1105188,TILEBOX @320F57,33208,B000F603CAFF,176,1014,-54
15/12/2020 19:11:27.023,1105207,TILEBOX @320F57,33210,A800D503D2FF,168,981,-46
15/12/2020 19:11:27.063,1105247,TILEBOX @320F57,33215,6700D1039FFF,103,977,-97
15/12/2020 19:11:27.063,1105248,TILEBOX @320F57,33212,7300D503EBFF,115,981,-21
15/12/2020 19:11:27.083,1105267,TILEBOX @320F57,33217,6700D1039FFF,103,977,-97
15/12/2020 19:11:27.103,1105287,TILEBOX @320F57,33222,6200BB03CEFF,98,955,-50
15/12/2020 19:11:27.103,1105288,TILEBOX @320F57,33220,6F00C60391FF,111,966,-111
15/12/2020 19:11:27.124,1105308,TILEBOX @320F57,33224,7A00B203C9FF,122,946,-55
15/12/2020 19:11:27.124,1105309,TILEBOX @320F57,33227,84008D03B8FF,132,909,-72
15/12/2020 19:11:27.154,1105338,TILEBOX @320F57,33229,5B008E03CAFF,91,910,-54
15/12/2020 19:11:27.213,1105397,TILEBOX @320F57,33232,5700C303D3FF,87,963,-45
15/12/2020 19:11:27.233,1105417,TILEBOX @320F57,33236,7400C3039DFF,116,963,-99
